Job Title,Company Name,Location,Description,Salary,MetaData,Posting
"Senior Software Engineer (React, Node, .Net) - CIAM","The Travelers Companies, Inc.","Hybrid work in Atlanta, GA 30301",  The annual base salary range provided for this position is a nationwide market range and represents a broad range of salaries for this role across the country. ·More...,,"$180,000 - $240,000 a year",
Virtualization and Cloud Engineer,"Contact Government Services, LLC","Hybrid work in Atlanta, GA",  You should have an understanding of cloud technologies and interoperability components between on-premise virtualization and cloud services as well as modern… ·More...,,"$180,000 - $240,000 a year",
Genesys Cloud Developer,NLB Technology Services,"Atlanta, GA 30303 (Downtown area)","  Develop the architect flows and data table configurations using Genesys cloud.  Migration of legacy Genesys Engage Contact Center to Genesys Cloud CX, with a… ·More...",,"$180,000 - $240,000 a year",
Systems Engineer (AWS),Aptivacorp,"Atlanta, GA 30354 (Hartsfield-Jackson Atlanta International Airport area)",  3-5 years of AWS experience..  3-5 years of strong administration skills in OpenShift or ROSA environments.  2-4 years of experience with DevOps practices. ·More...,,"$180,000 - $240,000 a year",
Unix Cloud Engineer,Accenture,"Atlanta, GA",  Work as part of a technical support team delivering a quality service to single/multiple clients using a variety of hardware and software products. ·More...,,"$180,000 - $240,000 a year",
VMware Cloud Engineer,Accenture,"Atlanta, GA",  Work as part of a technical support team delivering a quality service to single/multiple clients using a variety of hardware and software products. ·More...,,"$180,000 - $240,000 a year",
Sr. Software Engineer--Java and Cloud,Truist Bank,"Atlanta, GA 30303","  This position serves as the technical expert on the team and is often the strongest engineer, answering and solving the most complex, unusual issues and does… ·More...",,"$180,000 - $240,000 a year",
"cloud engineer jobs in Atlanta, GA",,,,,,
Unix Cloud Engineer,Accenture,"Atlanta, GA",  Work as part of a technical support team delivering a quality service to single/multiple clients using a variety of hardware and software products. ·More...,,"$74,760 - $138,840 a year",
VMware Cloud Engineer,Accenture,"Atlanta, GA",  Work as part of a technical support team delivering a quality service to single/multiple clients using a variety of hardware and software products. ·More...,,"$74,760 - $138,840 a year",
Sr. Software Engineer--Java and Cloud,Truist Bank,"Atlanta, GA 30303","  This position serves as the technical expert on the team and is often the strongest engineer, answering and solving the most complex, unusual issues and does… ·More...",,"$74,760 - $138,840 a year",
"Sr. Engineer, Virtual Applications Delivery",Warner Bros. Discovery,"Atlanta, GA 30318",  Experience in Azure cloud environments and Horizon Control Plane 2.0.  Responsible for administering scalable virtual desktop infrastructure in both a private… ·More...,,"$74,760 - $138,840 a year",
Principal Cloud Security Engineer,Cargill,"Atlanta, GA","  Collaborate with Cargill’s enterprise cloud architects and engineers to build modernized, multi-hybrid automated cloud security controls that safeguard digital… ·More...",,"$74,760 - $138,840 a year",
Senior Technology Engineer (Continuous Integration),"The Travelers Companies, Inc.","Hybrid work in Atlanta, GA 30301","  As an engineer supporting the CloudBees CI service, you will also design, develop, and support fast, frictionless, self-service patterns and solutions that… ·More...",,"$74,760 - $138,840 a year",
Senior Google Cloud DevOps Consultant,Slalom Consulting,"Atlanta, GA","  Experience with other cloud platforms (AWS, Azure).  They will play a key role in optimizing cloud operations, ensuring scalability, security, and reliability. ·More...",,"$74,760 - $138,840 a year",
"Sr. Civil / Structural Engineer ""ON-Call"" (FEMA)",ICF,"Atlanta, GA 30329",  ICF Disaster Management division is currently searching for a Senior Civil or Structural Engineer – IMMEDIATE on-call to support FEMA’s Public Assistance (PA)… ·More...,,"$74,760 - $138,840 a year",
OpenShift Cloud Engineer,Accenture,"Atlanta, GA",  Work as part of a technical support team delivering a quality service to single/multiple clients using a variety of hardware and software products. ·More...,,"$74,760 - $138,840 a year",
"Senior Backend Engineer (NestJS, GCP, TypeORM)",Davesa Health,"Atlanta, GA 30329","  Mentor junior engineers and share your expertise in NestJS, TypeORM, and GCP.  Architect, develop, and maintain robust backend systems using NestJS and TypeORM. EmployerActive 4 days ago·More...",,"$74,760 - $138,840 a year",Active 4 days ago
Cloud Architect,Bose,"Atlanta, GA","  5+ years of experience in cloud architecture, with a strong focus on designing and implementing cloud solutions.  A Master's degree is a plus. ·More...",,"$74,760 - $138,840 a year",
"Associate Director, Cloud Engineering - AWS (Remote)",S&P Global,"Remote in Atlanta, GA 30301","  Experience working with cloud computing platforms (AWS, Azure, Google).  Administer AWS infrastructure including compute, network and storage resources. ·More...",,"$74,760 - $138,840 a year",
Senior Data Engineer,GRIFFIN Global Technologies,"Alpharetta, GA 30009","  In this role, you’ll leverage your coding skills and understanding of data architecture to develop robust ETL and analytics solutions. ·More...",,"$74,760 - $138,840 a year",
Virtual Desktop Infrastructure (VDI) Engineer,"Contact Government Services, LLC","Hybrid work in Atlanta, GA","  Employment Type: Full-Time, Experienced.  As a CGS Virtual Desktop Infrastructure Engineer, you will be involved with developing, testing, and implementing… ·More...",,"$74,760 - $138,840 a year",
Senior Staff Systems Engineer,Intuit,"Atlanta, GA 30361","  You will collaborate closely with system architects, fellow engineers, and cross-functional teams to ensure our endpoint environment remains secure, reliable,… ·More...",,"$74,760 - $138,840 a year",
"cloud engineer jobs in Atlanta, GA",,,,,,
Sr. Lead Software Engineer - Customer Payments,"Chick-fil-A, Inc.","Atlanta, GA 30349","  Assist in interviewing and onboarding of other engineers.  We desire our lead engineers to be both leads and engineers, spending about half of their time on… ·More...",,$78.03 - $82.83 an hour,
"Services, Senior Data Engineer - Atlanta, GA",Home Depot / THD,"Atlanta, GA 30339","  For this role, we are looking for someone who can develop, implement, test and maintain data pipelines and data structures within a cloud-based data store &… ·More...",,$78.03 - $82.83 an hour,
Cloud Application Architect,Brillius,"Atlanta, GA 30303 (Downtown area)","  Ensure that solutions are modular, efficient, and aligned with best practices in cloud computing.  Cloud Monitoring: Experience with cloud monitoring tools and… EmployerActive 4 days ago·More...",,$78.03 - $82.83 an hour,Active 4 days ago
Senior Network Engineer,King & Spalding,"Atlanta, GA",  Demonstrate familiarity with Azure cloud computing platform networking topologies and CISCO router configurations.  Participate in the on-call rotation. ·More...,,$78.03 - $82.83 an hour,
Data Engineer - Senior,Republic National Distributing Company,"Atlanta, GA 30339","  Mentor fellow data engineers and contribute to ongoing process improvements for the team.  Contribute on a team of data engineers through design, demand delivery… ·More...",,$78.03 - $82.83 an hour,
"Cloud Developer, Platforms and Infrastructure, Professional Services",Google,"Atlanta, GA",  Provide domain expertise in cloud platforms and infrastructure; solving complex cloud platform challenges.  Experience designing cloud enterprise solutions and… ·More...,,$78.03 - $82.83 an hour,
DevOps Engineer (US),Fetcherr,"Atlanta, GA","  The ideal candidate will have a solid background in software engineering and be familiar with Ruby or Python, and will work with developers and engineers to… ·More...",,$78.03 - $82.83 an hour,
Sr. Solutions Engineer (Remote),Saddle Creek Logistics Services,"Remote in Atlanta, GA","  The Sr. Solutions Engineer is a member of the Warehouse Solutions team.  The primary role of this position is to analyze customer's inventory and shipment data,… ·More...",,$78.03 - $82.83 an hour,
Azure Architect,Laiba Technologies,"Atlanta, GA","  Experienced in application architecture patterns, Azure cloud-native services, and emerging technologies (such as AI, ML, IoT, and blockchain). EmployerActive 13 days ago·More...",,$78.03 - $82.83 an hour,Active 13 days ago
Senior Cloud Platform Engineer,Deloitte,"Atlanta, GA",  Experience architecting and deploying AWS or Azure cloud services and infrastructure driven with Terraform IaC (Infrastructure as Code). ·More...,,$78.03 - $82.83 an hour,
Senior Mainframe Hardware Engineer,Travelport,"Atlanta, GA 30339",  Our Hardware Engineers enhance and maintain the stability of the mainframe complexes by providing high quality technical expertise and guidance for our… ·More...,,$78.03 - $82.83 an hour,
Sr Quality Assurance Engineer,Home Depot / THD,"Atlanta, GA 30339","  Develop and validate factory and product assessments, tests, and inspections in coordination with suppliers, foreign sourcing offices, and service providers. ·More...",,$78.03 - $82.83 an hour,
Cloud Network Engineer,NICE Systems,"Hybrid work in Atlanta, GA","  Collaborating with senior engineers and customers on the design, configuration and deployment of WAN and site-to-site VPN solutions between the hosted data… ·More...",,$78.03 - $82.83 an hour,
"Senior Software Engineer, Java Backend API (Remote)",Home Depot / THD,"Remote in Atlanta, GA","  Familiarity with cloud platforms such as GCP, AWS, or Azure (GCP preferred).  10% Supports and Enables - Helps grow junior engineers by providing guidance on… ·More...",,$78.03 - $82.83 an hour,
Senior IT Cloud Operations Engineering Specialist (Remote),Geotab,"Atlanta, GA","  Associate cloud certification related to cloud architecture (GCP, AWS), Professional Certification in IT (GCP, AWS) highly valued. ·More...",,$78.03 - $82.83 an hour,
"cloud engineer jobs in Atlanta, GA",,,,,,
Sr. Network Engineer,United IT Inc.,"Atlanta, GA 30303 (Downtown area)","  Manage network cloud solutions, with a preference for experience in AWS and/or GCP.  CCIE or CCNP level routing expert (BGP and OSPF). EmployerActive 4 days ago·More...",,"$88,300 - $147,100 a year",Active 4 days ago
Senior Observability Engineer,Cox Enterprises,"Atlanta, GA 30328","  Familiarity with cloud environments (AWS, Azure, GCP) and container orchestration tools (Kubernetes, Docker).  Experience with scripting languages such as Python… ·More...",,"$88,300 - $147,100 a year",
Senior Machine Learning Engineer (Mailchimp),Intuit,"Hybrid work in Atlanta, GA 30361","  The Senior Software Engineer will have experience with cloud architecture and Python.  Data Engineering is a highly functional distributed team, supporting data… ·More...",,"$88,300 - $147,100 a year",
