Job Title,Company Name,Location,Description,Salary,MetaData,Posting
Technical Support Representative,VXI Global Solutions,Remote in Pennsylvania,"  Referral for Life Program ™- The referee receives a residual bonus every pay period.  Although the computer is provided if you are hired, you will need a home… EmployerActive 4 days ago",,$20 - $22 an hour,Active 4 days ago
CSR - Customer Service Representative,Mr. Electric of Huntsville,"Huntsville, AL 35805","  Electric of Huntsville *has a strong commitment to onboarding, continual training, and strong systems and processes, employees grow and flourish in this… EmployerActive 4 days ago",,$20 - $22 an hour,Active 4 days ago
Contact Center Representative,Total Quality,"Tampa, FL 33609 (Bon Air area)",  Outside contacts become important and fostering sound relationships with other entities (companies and/or individuals) becomes necessary. EmployerActive 4 days ago,,$20 - $22 an hour,Active 4 days ago
Bilingual Receptionist *Hiring ASAP* (Law Firm) ($16/hour),Direct Talent Solutions,"Boca Raton, FL 33432 (Downtown area)",  Prepare and circulate phone calls and emails to the correct people as required.  Have a proactive approach to problem-solving.  Perform call backs as needed. EmployerActive 4 days ago,,$20 - $22 an hour,Active 4 days ago
Customer Service Representative,WELLFLEET,United States,"  Wages are one component of Wellfleet’s total compensation and benefits package, which includes medical, vision and dental insurance options, life and accident… ·More...",,$20 - $22 an hour,
Customer Service Representative - Spot Buys,BLACKHAWK INDUSTRIAL OPERATING CO,Remote in United States,"  As part of our BHID policy, we require all potential employees to undergo pre-employment background and drug screening.  Wrist rest for keyboard and mouse pad. ·More...",,$20 - $22 an hour,
"Client Service Representative - South Coast Plaza, Women's",Dior,United States,"  The selected candidate will be offered a salary within the range of $22- $24per hour/annually, plus bonus eligibility.  Availability to travel, as needed. ·More...",,$20 - $22 an hour,
SJHP Family and Specialty Medicine Durango Customer Service Rep Full Time,San Juan Regional Medical Center,United States,  The Customer Service Representative (CSR) is entrusted to provide excellent service and set a positive tone for every customer while serving as the liaison… EmployerActive 6 days ago·More...,,$20 - $22 an hour,Active 6 days ago
Customer Service Representative,HarperCollins Publishers,United States,"  Our goal is to have each CSR model our core values, respond quickly and accurately to customer inquiries, and to build relationships with internal key contacts… ·More...",,$20 - $22 an hour,
Search results,,,,,,
Customer Service Coordinator - $19/hour,Alsco Inc,"Boise, ID 83716 (Southeast Boise area)","  Build relationships, communicate openly, educate customers, manage customer needs and proactively resolve concerns in cooperation with supervision. EmployerActive 4 days ago·More...",,$19 an hour,Active 4 days ago
Client Service Representative - CSR,The Candor Agency,"Tysons Corner, VA",  No quotas for sales and no bonus cap either.  Most employees in this role ONLY have 1-5 years of experience post HS/college degrees.  2 or 4 year degree. EmployerActive 4 days ago,,$19 an hour,Active 4 days ago
CSR/Property Inspector,"Augusta, REALTORS","Abilene, TX","  The position will require someone who can manage a large amount of phone calls, work leads, ensure the properties are ready for move in, maintain work order… EmployerActive 5 days ago·More...",,$19 an hour,Active 5 days ago
Client Care Specialist,Hinderer Motor Company,"Heath, OH 43056",  Demonstrates attitude and commitment to providing exceptional customer service.  Valid driver's license and reliable transportation mandatory. EmployerActive 3 days ago·More...,,$19 an hour,Active 3 days ago
Customer Service & Sales Representative,Rani Alfers Agency- Farmers,"Dallas, TX 75248 (Far North area)",  Meet personal/customer service team sales targets and call handling quotas.  Customer service representatives can put themselves in their customers’ shoes and… ·More...,,$19 an hour,
Customer Relations Associate,Taylor Farms New Jersey,"Swedesboro, NJ 08085","  In this role, you will be responsible for assisting customers with processing orders, resolving complaints, and maintaining strong relationships with partners. EmployerActive 4 days ago·More...",,$19 an hour,Active 4 days ago
Contact Center Specialist,CU* Answers,"Grand Rapids, MI 49546",  Actively soft-sell credit union products and services by matching product/service benefits to the member’s needs. EmployerActive 6 days ago·More...,,$19 an hour,Active 6 days ago
Customer Service Rep / Trailer Sales Representative,Gainesville Garage,"Front Royal, VA 22630",  Virginia motor vehicle sales license OR willingness to acquire one immediately upon hire.  Virginia safety inspection license OR willingness to acquire one… ·More...,,$19 an hour,
On Site Customer Support Representative,Randstad at Whirlpool Benton Harbor,"Hybrid work in Benton Harbor, MI 49022","  In this role, you’ll handle inbound calls, troubleshoot issues, sell extended warranties and products, and schedule services—all while making sure each customer… EmployerActive 4 days ago",,$19 an hour,Active 4 days ago
"Supervisor, TaxAct Xpert (Seasonal Position)",TaxAct,Remote,  Provide weekly one-on-one progress tracking/coaching sessions with your team of agents so they are aware if they are achieving their individual goals and… EmployerActive 4 days ago,,$19 an hour,Active 4 days ago
Account Representative,America's Car-Mart,"Marion, IL 62959",  Compensation: Hourly plus monthly bonus eligibility.  401(K) with employer match.  Able to document and update all customer interactions. ·More...,,$19 an hour,
Insurance Customer Service Representative,High 5 Insurance,"Hurricane, UT 84737",  Must have at least one year experience working for an independent insurance agency.  Licensed agent is a plus with higher base pay. ·More...,,$19 an hour,
"Facility Attendant, Customer Service",Riverhead Building Supply Corp.,"Calverton, NY 11933","  Participates in special projects, as necessary and weekend availability required.  Stability from our long history of success and growth. ·More...",,$19 an hour,
Consumer Escalations Representative,Ascendion,"Rio Rancho, NM","  Experience in customer facing role either remote or face to face.  Preferred 3-5 years applicable experience, or equivalent combination of experience and college… EmployerActive 6 days ago·More...",,$19 an hour,Active 6 days ago
Customer Relationship Representative - AEC,PeopleReady,"Lewisville, TX","  Must have valid driver license, registered vehicle, and vehicle insurance.  Assist on the ground recruitment activities which include but are not limited to… ·More...",,$19 an hour,
Search results,,,,,,
Operator (Call Center),Sequoia Family Medical Center,"Porterville, CA 93257","  Schedule appointments / remind patients of their appointments.  Ensure all scheduled patients are scheduled according to each Provider scheduling template, if… EmployerActive 4 days ago·More...",,$25 an hour,Active 4 days ago
Customer Service & Sales Leader - Luxury Beauty Salon,European Wax Center,"League City, TX 77573","  Base pay ranges from $17-$20, but with commissions and bonuses, total earnings often exceed $25+ per hour.  Proven track record of consistently exceeding sales… EmployerActive 4 days ago",,$25 an hour,Active 4 days ago
IMMIGRANTES CON ESTATUS LEGAL- Gerente de Ventas - MIAMI / DORAL / HIALEAH / BROWARD / HOLLYWOOD,FLORIDA JOB SOLUTIONS NETWORK,"Doral, FL 33178","  Valoramos la diversidad en nuestro equipo y, por lo tanto, no es un requisito indispensable dominar el idioma inglés para postularse a estas vacantes. EmployerActive 4 days ago·More...",,$25 an hour,Active 4 days ago
"Team Lead, Private Client Services",Robert Half,"Los Angeles, CA 90067","  Benefits are available to contract/temporary professionals, including medical, vision, dental, and life and disability insurance.  Experience in using CRM tools. ",,$25 an hour,
Automotive Customer Service Advisor -1438,Premium Velocity Auto LLC,"Katy, TX 77450",  A valid driver's license is strongly preferred as it ensures your career opportunities will not be limited but is not required.  Dental Plan and/or Vision Plan*. EmployerActive 6 days ago,,$25 an hour,Active 6 days ago
